n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
1919,Z4225A3EEE,00002890408,TREVI S.P.A.,,,,idm64695
1920,Z422664695,80017130487,C.R.C.S. CASTELLO,,,,idm64715
1921,Z422665645,00826780488,FAESULAE - S.R.L.,,,,idm64735
1922,Z42271B15C,06661980489,LA MACCHINA DEL SUONO,,,,idm64755
1923,Z422842F10,04232620486,NUOVA IGEA SRL,,,,idm64775
1924,Z4229A2803,06357951000,SPORT NETWORK SRL,,,,idm64795
1925,Z422A36EB5,,,,,,idm64815
1926,Z422A5FCAE,04454310279,ATELIER PIETRO LONGHI SRLS,,,,idm64832
1927,Z43232DFFB,03754350480,S.I.R.E. - SOCIETA' ITALIANA RESTAURI EDILI - S.P.A.,,,,idm64852
1928,z4327b0de5,00820700474,ROSI LEOPOLDO,,,,idm64872
1929,Z4327F5FDD,01710310978,ANCI TOSCANA,,,,idm64892
1930,Z4328389A2,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm64912
1931,Z4328D589D,04672080480,ASD FLORENCE SPORTING CLUB,,,,idm64932
1932,Z4329CC00F,06283190483,A.T.I. B)SIDE,,,,idm64952
1933,Z432A86F78,,,,,,idm64972
1934,Z432AA6D50,,,,,,idm64986
1935,Z432B0D0BC,,,,,,idm65003
1936,Z432B1F8D6,03773990480,UISP,,,,idm65018
1937,Z432B39989,01922510464,PROMO P.A. FONDAZIONE,,,,idm65038
1938,Z4423C3B89,,,,,,idm65057
1939,Z44256B970,00486330509,DIDATTICA TOSCANA,,,,idm65074
1940,Z442729172,05527150485,AKROPOLIS,,,,idm65094
1941,Z44275D5C9,04705810150,A. MANZONI & C. S.P.A.,,,,idm65114
1942,z4427df657,03527330488,TOSCANA SERVICE SRL,,,,idm65134
1943,Z4428BCDC1,00765880257,Intersocks srl,,,,idm65154
1944,Z442914DB5,00488410010,TELECOM ITALIA SPA,,,,idm65174
1945,Z442930CCD,03912150483,SEBACH S.R.L.,,,,idm65192
1946,Z4429B3D0B,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm65212
1947,Z4429C896C,CRSCTA60H62D403I,Comar di Catia Corsi,,,,idm65232
1948,Z442A35BA3,04684520481,Pino Dragons Basket,,,,idm65252
1949,Z442A8A996,,,,,,idm65272
1950,Z442A93AB2,,,,,,idm65289
1951,Z442AB55F4,04397200488,SOTEA SISTEM S.R.L.,,,,idm65303
1952,Z442AF238F,,,,,,idm65334
1953,Z452409F6C,,,,,,idm65351
1954,Z45251C7EC,05979370482,Bottega di Ingegneria,,,,idm65367
1955,Z452567DE6,01784350488,C.F.C. -*CENTRO FIORENTINO COLORE - S.R.L.,,,,idm65387
1956,Z4525A1A7B,,,,,,idm65424
1957,z4525aa9a1,05769000489,VEC SRL,,,,idm65441
1958,Z45266E53F,00775550486,PEREGO CARTA SPA DITTA,,,,idm65459
1959,Z45274F391,01515190492,D.R.S. S.P.A.,,,,idm65479
1960,Z4528FF8C6,,,,,,idm65499
1961,Z4528FFDAD,05558990486,AUSER VOLONTARIATO TERRITORIALE FI,,,,idm65513
1962,Z452986AB5,,,,,,idm65533
1963,Z4529CA42A,02088760968,BAMBIN SEMENTI SNC DI MAZZA V.&C.,,,,idm65550
1964,Z452ADCEA0,,,,,,idm65570
1965,Z452B1A122,04785600489,PUPI DI STAC,,,,idm65587
1966,Z46244CE5D,00425640489,COOPERATIVA LAVORATORI AUSILIARI DEL TRAFFICO L.A.T. IN FORMA ABBREVIATA COOPLAT,,,,idm65607
1967,Z4624F85B7,00667530489,LABORATORIO SIGMA SRL,,,,idm65626
1968,Z46271B175,94233350480,LEGAMIDARTE,,,,idm65645
1969,Z462796C0B,,,,,,idm65665
1970,Z4627C6DB6,04007850482,NOVA MOTO S.R.L.,,,,idm65677
1971,Z4627E1932,01190090322,ACQUABENESSERE SRL,,,,idm65697
1972,Z462915712,00393950480,SOC. COOPERATIVA AGRICOLA LEGNAIA,,,,idm65717
1973,Z462A144D7,01121130197,C2 SRL,,,,idm65737
1974,Z462A8AB1B,,,,,,idm65757
1975,Z4723679B8,04697600486,CECIONI CATERING SRL CATERING,,,,idm65774
1976,Z472565447,01279680480,UNIVERSITA' DEGLI STUDI DI FIRENZE,,,,idm65794
1977,Z4726FAFF6,00140120510,F.LLI BUCCELLETTI SRL,,,,idm65814
1978,Z47270C56F,00956640478,AZIENDA FLORA TOSCANA SOC. COOP. AGR.,,,,idm65832
1979,Z472715590,05163560484,F.lli Cinelli & C. s.r.l.,,,,idm65850
1980,Z472834A00,00503151201,FARMAC-ZABBAN SPA,,,,idm65870
1981,Z472A6806E,01710310978,ANCI TOSCANA,,,,idm65890
1982,Z472AC55AF,00276690377,OMSI srl,,,,idm65910
1983,Z472B0E85D,,,,,,idm65930
1984,Z481BFB3B1,00036530970,ING. MASSIMO CECCARINI,,,,idm65946
1985,Z4824D5A54,04417910488,TIPOGRAFIA NOVA DI CAVALIERI MAURO E C. S.N.C. TIPOGRAFIA,,,,idm65972
1986,Z4825ABA20,01641760515,Diesis Teatrango soc. coop.,,,,idm65992
1987,Z482637B7A,03222970406,MYO S.p.A.,,,,idm66012
1988,Z48264D0AE,05766530488,C.S.S. SRL,,,,idm66080
1989,Z4826E7C5D,06170060484,SINERGIE SPORT ITALIA,,,,idm66098
1990,Z482803112,,,,,,idm66118
1991,Z4828CCAD0,04731390482,IDEST S.R.L.,,,,idm66153
1992,Z482A20A74,05005090484,PROGET IMPIANTI SRL IMPIANTI ELETTRICI,,,,idm66173
1993,Z482A645DF,,,,,,idm66191
1994,Z49265855B,01832860975,QU.IN SRL,,,,idm66207
1995,Z4926A1AFA,12927870159,ECOMARKET S.R.L.,,,,idm66227
1996,Z4926AC0AD,05859210485,TEATRO DELL'ELCE,,,,idm66247
1997,Z492A27D70,08526500155,piemme spa,,,,idm66267
1998,Z492A6AE12,00558690483,C E B MOTOR S.R.L.,,,,idm66287
1999,Z492A73756,00527630479,LIBRO CO.ITALIA,,,,idm66307
2000,Z4A2543EBB,05749120480,TRUCK ITALIA SPA,,,,idm66330
2001,Z4A2626C6D,06665470487,ASD LA GENZIANA,,,,idm66350
2002,Z4A26C28C7,03855470484,Tappezzeria Bertelli,,,,idm66370
2003,Z4A28CD528,05099540485,GJANA SHKELZEN,,,,idm66390
2004,Z4A28CE5D3,01528300484,BASKET OLIMPIA LEGNAIA A.S.D.,,,,idm66408
2005,Z4A28E3911,05220750482,compact trasporti srl,,,,idm66428
2006,Z4A2912A11,03530870488,UNIREL S.R.L.,,,,idm66447
2007,Z4A293B12D,01849570971,ARCHIVI S.P.A.,,,,idm66472
2008,Z4A29A273A,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm66492
2009,Z4A29AFBFD,04712930488,BIOCHEMIE LAB S.R.L.,,,,idm66512
2010,Z4A2A33CE6,94164550488,ASS. PROM. SOC. LA CITTA' BAMBINA,,,,idm66539
2011,Z4A2A5E74E,02066400405,MAGGIOLI SPA,,,,idm66559
2012,Z4A2AA0359,,,,,,idm66579
2013,Z4A2AAD81C,04608800480,DELIZIA RICEVIMENTI S.R.L.,,,,idm66596
2014,Z4A2AC3C05,01305150482,DEGL'INNOCENTI SRL,,,,idm66616
2015,Z4B209DE4C,04499500488,TECNOENGINEERING,,,,idm66639
2016,Z4B231775D,,,,,,idm66659
2017,Z4B25B9499,00496891291,ditta OMSI,,,,idm66673
2018,Z4B2737CAF,94205560488,AMICI DEI MUSEI DI PALAZZO DAVANZATI E DI CASA MARTELLI ONLUS,,,,idm66693
2019,Z4B2952410,03878640238,VIRTUAL LOGIC,,,,idm66713
2020,Z4B29B7BB8,05207560482,STUDIO ASSOCIATO ARK-è ARCHITETTURE,,,,idm66733
2021,Z4B2A0E038,,,,,,idm66759
2022,Z4B2A5B1A6,02541190241,CTS,,,,idm66776
2023,Z4B2AFEC7B,04238920484,Moresi Restauri e Costruzioni srl,,,,idm66910
2024,Z4B2B073C9,MSCMHL69P56G942I,MUSCILLO MICHELINA,,,,idm66928
2025,z4b2b0e876,01753580487,IDRO CONSULT S.R.L.,,,,idm66948
2026,Z4B2B1BC3E,03008010781,AZTEC INFORMATICA SRL,,,,idm66966
2027,Z4C1F2B89D,05608070487,CON.TEA. associazione Culturale,,,,idm66985
2028,Z4C24BE0F2,00902270966,CENTRUFFICIO LORETO,,,,idm67005
2029,Z4C25EB2F8,03186730481,SIVA DI NOFERINI PIER LUIGI,,,,idm67034
2030,Z4C25FB6CB,04160880243,STEMA S.r.l.,,,,idm67054
2031,Z4C262F63B,,,,,,idm67077
2032,Z4C273E5DD,,,,,,idm67094
2033,Z4C277D5C9,03527330488,TOSCANA SERVICE SRL,,,,idm67111
2034,Z4C27B8113,02998820233,centro studi enti locali,,,,idm67131
2035,Z4C28294FB,01913760680,CEL NETWORK SRL,,,,idm67151
2036,Z4C2870653,05205760480,CAPITONI SAS,,,,idm67171
2037,Z4C293FB40,04105100483,3P DI PALLINI,,,,idm67189
2038,Z4C2956701,02037430481,P.T.E. S.N.C. DI STINZIANI E FAVALLI,,,,idm67212
2039,Z4C2AEAE19,05801660480,BIGAZZI EDILIZIA S.R.L.,,,,idm67277
2040,Z4C2B1BA8D,02248590875,STS srl,,,,idm67300
2041,Z4D259FD43,94132750483,LA VIA LATTEA,,,,idm67319
2042,Z4D279D1F0,,,,,,idm67339
2043,Z4D299C9E9,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm67353
2044,Z4D2A28E34,,THE FOREST,,038234,,idm67373
2045,Z4D2A8A912,04326840487,CENTRO ARREDOTESSILE S.R.L.,,,,idm67391
2046,Z4D2AF164C,,,,,,idm67411
2047,Z4E2387682,01427991003,SINTEL ITALIA SPA,,,,idm67424
2048,Z4E2582BCF,02044501001,ERREBIAN S.P.A.,,,,idm67444
2049,Z4E25ABBBE,06661980489,LA MACCHINA DEL SUONO,,,,idm67464
2050,Z4E262745E,01849570971,ARCHIVI S.P.A.,,,,idm67484
2051,Z4E26DC4AC,,,,,,idm67504
2052,Z4E277BADF,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm67520
2053,Z4E279306E,04265380487,ESSE.TI.A. SRL,,,,idm67540
2054,Z4E2856048,00891120529,RAZZI ROBERTO,,,,idm67560
2055,Z4E287DD96,00393290481,Baspi Bus,,,,idm67578
2056,Z4E294EFED,04105100483,3P DI PALLINI,,,,idm67598
2057,Z4E2A27DCE,12086540155,RCS MEDIAGROUP SPA,,,,idm67618
2058,Z4F21F92B6,04576560488,IGETECMA DI CALONI MICHELE E POLITI FRANCESCO S.N.C.,,,,idm67638
2059,Z4F25ED80E,,,,,,idm67656
2060,Z4F2677717,03192660482,FIRENZE TENDA DI BALDACCINI RICCARDO & C. S.A.S.,,,,idm67673
2061,z4f27733d6,01937781001,INTERSISTEMI SPA,,,,idm67693
2062,Z4F2798600,01839380977,NISTRI ING. ALBERTO,,,,idm67719
2063,Z4F27DDDDA,04329950481,CENTRO ASSISTENZA GRU-S.R.L,,,,idm67738
2064,Z4F292681B,94200780487,Assoc. promozione sociale Insieme per Brozzi,,,,idm67758
2065,Z4F2A08DF5,04222630370,SPSS ITALIA S.R.L.,,,,idm67778
2066,Z4F2A4BD9C,,,,,,idm67798
2067,Z4F2B09D10,06866360487,CAMILLO S.r.l.,,,,idm67812
2068,Z50214DC9C,02138700485,RC RADIOCOMUNICAZIONI SRL,,,,idm67830
2069,Z50265B749,,,,,,idm67850
2070,Z50289B3C5,05607200481,TSN Firenze,,,,idm67864
2071,Z5029B9E67,14197361000,Gruppo Galagant S.r.l.,,,,idm67884
2072,Z502A34F2F,06186270481,ASSOCIAZIONE CETRA,,,,idm67904
2073,Z502A3E437,06357951000,SPORT NETWORK SRL,,,,idm67924
2074,Z502A9D005,05504282487,ATAF & LI-NEA s.c.a.r.l.,,,,idm67944
2075,Z502AA846D,08786190150,SIRAM,,,,idm67962
2076,Z502ACD3A6,05235640488,EUROCORPORATION S.R.L.,,,,idm67980
2077,z502af0866,00596570523,ICET INDUSTRIE SPA,,,,idm67999
2078,Z51236A889,12086540155,RCS MEDIAGROUP SPA,,,,idm68017
2079,Z51251E3AB,02107490696,società italiana servizi,,,,idm68037
2080,Z512545B17,03375520925,MELIS MAURA,,,,idm68056
2081,Z512573685,00284740974,IMPRESA ALIBERTO SACCENTI,,,,idm68074
2082,Z5125ABB92,94188950482,IL TANGO DELLE CIVILTA',,,,idm68092
2083,Z5125EDE7A,,,,,,idm68112
2084,Z5126C3B55,03896410481,ELETTROMECCANICA FIORENTINA DI RECATI MARCELLO E C. SOCIETA' IN NME COLLETTIVO,,,,idm68129
2085,Z512725D10,03218451205,BEES COMMUNICATION DI VIRGINIA SARA CROWLEY,,,,idm68149
2086,Z5127EAA54,01297120287,SCHIAVI SPORT SRL,,,,idm68169
2087,Z51280CB78,01672550512,FGF ENGINEERING SRL,,,,idm68189
2088,Z51295D820,03432931206,APAPER SRL,,,,idm68208
2089,Z512986328,MCURBN71P09Z100E,EDIS DI MUCA ARBEN,,,,idm68231
2090,Z512998756,04559910486,associazione Vie Nuove,,,,idm68249
2091,z512ad40c0,02207850484,bonaiuti,,,,idm68269
2092,Z512AF3E98,,,,,,idm68287
2093,Z522050EC1,01237131004,IGEAMED,02-MANDATARIA,,0,idm68304
2093,Z522050EC1,01237131006,IGEAM,02-MANDATARIA,,0,idm68304
2093,Z522050EC1,03945320962,DELOITTE CONSULTING,02-MANDATARIA,,0,idm68304
2093,Z522050EC1,10178221007,IGEAM ACADEMY,02-MANDATARIA,,0,idm68304
2093,Z522050EC1,10317360153,COM METODI,01-MANDANTE,,0,idm68304
2094,Z522590D6A,02541190241,CTS,,,,idm68360
2095,Z52260FDED,12086540155,RCS MEDIAGROUP SPA,,,,idm68404
2096,Z52262B141,03351210756,LINK MANAGEMENT SPA,,,,idm68424
2097,Z52272332C,94014800489,ASSOCIAZIONE PROGETTO ARCOBALENO,,,,idm68444
2098,Z522774D28,03773990480,UISP,,,,idm68464
2099,Z522826F61,05813620969,GREAT LAKES - AG. SYNCRONOS ITALIA SRL,,,,idm68484
2100,Z522A090BA,03521670483,GERIST S.R.L.*GESTIONE RISTORAZIONE IN FORMA ABBREVIATA GERIST S.R.L.,,,,idm68504
2101,Z522A32F5E,04007850482,NOVA MOTO S.R.L.,,,,idm68524
2102,z522a34dc3,,,,,,idm68544
2103,Z522A72627,01835650597,ODONE & SLOA SRL,,,,idm68561
2104,Z522A85CF6,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm68595
2105,Z5324018F3,,,,,,idm68615
2106,z532554fc4,03019560485,DANTE MAGGESI SRL IMPIANTI TERMO-IDRAULICI,,,,idm68629
2107,Z5326245AC,05383391009,LEGISLAZIONE TECNICA S.R.L.,,,,idm68649
2108,Z532648F03,06513150489,PROLUCE SRL,,,,idm68669
2109,Z53272FB75,01962350979,O.M.E.G.A.,,,,idm68687
2110,Z53280CDF8,,,,,,idm68707
2111,Z532874019,,,,,,idm68724
2112,Z532985016,05599730487,FIRENZE SERVIZI SOC. COOP. SOCIALE ONLUS,,,,idm68741
2113,Z5329C42F3,94266280489,ASSOC. IL GIARDINO DI PIAZZA D'AZEGLIO,,,,idm68761
2114,Z532A3E01F,02029720501,NEXT SRL,,,,idm68781
2115,Z532A9BA47,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm68800
2116,Z532AAB73D,94043850489,CARITAS DIOCESANA FIRENZE,,,,idm68820
2117,Z532AB9EA1,04888700483,FLORENCE GOSPEL CHOIR SCHOOL,,,,idm68840
2118,Z532AF3845,03370400487,DISFACAR,,,,idm68860
2119,Z542347D6B,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm68880
2120,Z5425A199F,97025510583,M.C.E. MOVIMENTO DI COOPERAZIONE EDUCATIVA,,,,idm68900
2121,Z5425EC7C1,,,,,,idm68920
2122,Z54262F477,06874030486,BEALIVE ART,,,,idm68937
2123,Z54265D9B3,00431980481,S.C.A.F.,,,,idm68957
2124,Z542769F2C,12086540155,RCS MEDIAGROUP SPA,,,,idm68977
2125,Z54285A29C,02044501001,ERREBIAN S.P.A.,,,,idm68997
2126,Z54293B6D0,01330620533,HERA S.R.L.,,,,idm69017
2127,z542a28358,00440520484,IRES SPA,,,,idm69037
2128,Z542A34B5C,92036480462,EXPERIA,,,,idm69055
2129,Z542A849E4,00493660484,GARAGE LA QUERCE S.N.C. DI ANDREA BENES  VANNI CORTI E DI TRANA MICHELE,,,,idm69075
2130,Z542A8A60E,80118510587,ANCI,,,,idm69095
2131,Z5518102F6,04964700480,IMPRESA CENCI COSTRUZIONI EDILI S.R.L.,,,,idm69115
2132,Z552559CC8,06822720485,Gold Enterprise S.R.L,,,,idm69210
2133,Z55257FDA7,02676980275,tosetto srl,,,,idm69230
2134,Z5525E64FF,05247730822,GIURICONSULT S.R.L.,,,,idm69250
2135,Z552810279,05859210485,TEATRO DELL'ELCE,,,,idm69270
2136,Z5528AE029,,,,,,idm69290
2137,Z552908078,06753280483,3D ACADEMY,,,,idm69305
2138,Z552AD828A,00886090372,L'OPEROSA SOC.COOP. A R.L.,,,,idm69325
2139,Z552ADA5D6,00440520484,IRES SPA,,,,idm69345
2140,z5624048d2,01571240488,ROMAGNOLI MARIA CARLA DITTA RIPARAZIONI GRANDI CUCINE,,,,idm69363
2141,Z5625B7F0D,03391310483,RAVEGGI S.R.L.,,,,idm69383
2142,Z5625F0515,05677500489,COOP 21,,,,idm69401
2143,Z56274E09E,06811090486,Associazione Sociale Le Curandaie,,,,idm69421
2144,Z56280C012,02044501001,ERREBIAN S.P.A.,,,,idm69440
2145,Z562883ED9,BCCGRL64R21D612H,buccioni gabriele,,,,idm69460
2146,Z562959BB4,06186970486,COMAR di CATIA CORSI,,,,idm69480
2147,Z562A3C289,00667690044,LA CASALINDA SRL,,,,idm69500
2148,Z562A938AF,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm69565
2149,Z562AA96B6,06750230481,CASTELLO LEGNAMI,,,,idm69583
2150,Z562ABDB3F,00389770488,CITTI DI MAURIZIO E MARCO BERTI & C. S.A.S.,,,,idm69603
2151,Z562B23BBA,,,,,,idm69626
2152,Z571FED9C8,03199050489,CIEMMEDI,,,,idm69640
2153,Z5720EE7E8,01802740975,ALAMBICCHI SOC. COOP SOCIALE,,,,idm69675
2154,Z57243E2BB,03669500484,POGGI ALESSANDRO - S.R.L.,,,,idm69695
2155,Z572613242,02228990483,Ass Cult NCS Il GLOBO,,,,idm69715
2156,Z57262FB28,13199040158,AXA ART,,,,idm69735
2157,Z5726A0542,06099500487,associazione centro incontri,,,,idm69755
2158,Z57271B123,02391930977,ARMONIA ASSOCIAZIONE,,,,idm69775
2159,Z57277EA66,00326930377,SOCIETA' PUBBLICITA' EDITORIALE E DIGITALE SPA (SPEED SPA),,,,idm69795
2160,Z572916B57,,,,,,idm69815
2161,Z5729B7FEF,06357951000,SPORT NETWORK SRL,,,,idm69833
2162,Z5729C9277,00393950480,SOC. COOPERATIVA AGRICOLA LEGNAIA,,,,idm69853
2163,Z572A816BC,03962640482,PROVECO - SOCIETA' A RESPONSABILITA' LIMITATA (ABBREVIATA PROVECO - S.R.L. ),,,,idm69873
2164,Z572B015F4,06036670484,S.I.T. SERVIZI INTEGRATI TOSCANI,,,,idm69892
2165,Z5818D989C,05759750481,MAGNELLI ENZO S.N.C. DI MAGNELLI ANDREA & MORETTI MARCELLA,,,,idm69912
2166,Z5825A1AP3,05945390481,A.S.D. Circo Tascabile,,,,idm69932
2167,Z5825EB43E,00216580290,MOBILFERRO SRL,,,,idm69952
2168,Z5825F7B47,06277090483,Città del Sole,,,,idm69975
2169,z5826094ac,05590870480,san marco restauri,,,,idm69995
2170,Z5826EE5AA,00932910169,ECOSYSTEM S.R.L. UNIPERSONALE,,,,idm70015
2171,Z5826F6A07,06045480487,Consorzio Sinergia Verde,,,,idm70035
2172,Z58271B459,00777910159,IL SOLE 24 ORE,,,,idm70055
2173,Z58281B5BA,00667690044,LA CASALINDA SRL,,,,idm70075
2174,Z58282DECF,04454310279,ATELIER PIETRO LONGHI SRLS,,,,idm70095
2175,Z58285B492,01169700521,GEOTECNICA PALAZZI GIOMARELLI,,,,idm70115
2176,Z5828E3404,06188330150,MAGGIOLI SPA,,,,idm70133
2177,Z5829F3065,05383391009,LEGISLAZIONE TECNICA S.R.L.,,,,idm70165
2178,Z582A3AE7C,05807570485,LOCALNET FIRENZE S.R.L.,,,,idm70185
2179,Z582A73C5C,06186970486,COMAR di CATIA CORSI,,,,idm70205
2180,Z59206DA85,00486330509,DIDATTICA TOSCANA,,,,idm70228
2181,Z592349F1F,04811310483,D.B.I. DI PAOLO CENDERELLI E C. S.A.S.,,,,idm70248
2182,Z59259F6B1,05580540481,Associazione culturale AD-AR-TE,,,,idm70268
2183,Z5926326D6,04670840489,EDICOLA I PORTICI S.A.S.,,,,idm70288
2184,Z5926B4087,04970390482,NEXUS TECHNOLOGIES S.R.L.,,,,idm70308
2185,Z5927500CD,01466980479,SIMA-TEC S.N.C. IMPRESA PULIZIE,,,,idm70328
2186,Z59276DB59,94191530487,"ASSOCIAZIONE ""E20 ECCEZIONALI EVENTI",,,,idm70352
2187,Z59278A730,12086540155,RCS MEDIAGROUP SPA,,,,idm70372
2188,Z59291894B,05235000485,Agriformazione in Chianti ovvero Chiantiform,,,,idm70392
2189,Z592960B4E,00681720488,C.A.F. Consorzio Autofficine Fiorentine,,,,idm70411
2190,Z5929ECF99,,,,,,idm70431
2191,z592a3061d,00389570482,OLINTO MARTELLI - S.P.A.,,,,idm70446
2192,z592a42273,,,,,,idm70469
2193,Z592AC1BC9,03860140486,L'ABBAINO - SOCIETA' COOPERATIVA SOCIALE,,,,idm70486
2194,Z592AE8A62,00931311005,AVR,,,,idm70506
2195,Z5A23C116C,04964700480,IMPRESA CENCI COSTRUZIONI EDILI S.R.L.,,,,idm70524
2196,Z5A2419451,03245250364,STUDIO ARCHITETTI GATTI & VACCHI ASSOCIATI,,,,idm70544
2197,Z5A2553051,05229070486,STAMPA IN STAMPA S.R.L.,,,,idm70563
2198,Z5A2577AA3,,,,,,idm70583
2199,Z5A259FBDD,06186270481,ASSOCIAZIONE CETRA,,,,idm70600
2200,Z5A25AB722,06037040489,Associazione Art-Tu,,,,idm70620
2201,Z5A2752945,,,,,,idm70640
2202,Z5A2806401,05068820488,HALLEY TOSCANA SRL,,,,idm70657
2203,Z5A2972207,01481470480,ISTITUTO PER L'ARTE E IL RESTAURO PALAZZO SPINELLI,,,,idm70677
2204,Z5A29FBC29,06494210484,CARROZZERIA AMICA,,,,idm70696
2205,Z5A29FCDCF,94140290480,ASSOCIAZIONE ANGOLANA NJINGA MBANDE,,,,idm70716
2206,Z5B2066B49,05197090482,TAPPEZZERIA FIORENTINA,,,,idm70736
2207,Z5B25C9BC1,05922190482,TRIPLAST,,,,idm70768
2208,Z5B26B4016,,,,,,idm70800
2209,Z5B27288F0,04198010482,IL TRICOLORE S.N.C. DI BIANCHI STEFANO E LAPINI ANGIOLO,,,,idm70816
2210,Z5B288DF08,,,,,,idm70836
2211,Z5B28EAE67,00812050474,CIEMME CENTRO MOTORI SRL,,,,idm70850
2212,Z5B299F7D8,01913760680,CEL NETWORK SRL,,,,idm70870
2213,Z5B2A32607,93075210505,Associazione d'Accord,,,,idm70890
2214,Z5B2A5668B,05504282487,ATAF & LI-NEA s.c.a.r.l.,,,,idm70910
2215,Z5C135F4A4,00890370372,ADS S.P.A.,,,,idm70930
2216,Z5C24E6D59,02257620977,studio associato GSZ,,,,idm70950
2217,Z5C2558E00,00460470032,EDILCLIMA,,,,idm70973
2218,Z5C25E2E04,05087650486,S.A.S. s.p.a. Soc in House,,,,idm70991
2219,Z5C26251E7,01073520916,PITTALIS STEFANO,,,,idm71011
2220,Z5C278730D,05254880486,ARKADY ARCHITETTI ASSOCIATI,,,,idm71030
2221,Z5C28B986A,01225460482,BALDANZI LUIGI E FIGLI S.R.L.,,,,idm71071
2222,Z5C28D013A,02658900366,FONDAZIONE S.I.P.L.(Scuola interregionale di Polizia Locale,,,,idm71091
2223,Z5C2970EF5,06032430487,ACME S.R.L.,,,,idm71111
2224,Z5C2AE33EE,01121580490,TECHNE SRL,,,,idm71131
2225,Z5C2AE6DC7,94030880481,AUSER VOLONTARIATO FILO SOCCORSO ARGENTO Q. 1,,,,idm71151
2226,z5d21398a3,03686610480,CO.R.EDIL S.A.S. DI MARIO MACOR  ANGIOLINI E C.,,,,idm71169
2227,Z5D25A1B11,,,,,,idm71189
2228,z5d25fe87a,03589160484,BERCHIELLI GINO S.R.L.,,,,idm71206
2229,Z5D27980F3,03855470484,Tappezzeria Bertelli,,,,idm71226
2230,Z5D27D2C3D,02541190241,CTS,,,,idm71246
2231,Z5D2857CD6,01913760680,CEL NETWORK SRL,,,,idm71266
2232,Z5D295A56F,,,,,,idm71286
2233,Z5D2B1F028,05917010489,SICURES S.R.L.,,,,idm71300
2234,Z5E255655C,05065440488,TERMOTECNICA PICCHIARINI DI PAOLO PICCHIARINI E C. S.A.S.,,,,idm71319
2235,Z5E277AF7F,06424230487,ABC SERVICES SRL,,,,idm71339
2236,Z5E27FC835,,,,,,idm71359
2237,Z5E2890614,,,,,,idm71376
2238,Z5E299319E,04105100483,3P DI PALLINI,,,,idm71393
2239,Z5E29991B4,00775550486,PEREGO CARTA SPA DITTA,,,,idm71413
2240,Z5E29AB6DD,01440220506,GAGLIANESE VITALIANO,,,,idm71433
2241,Z5E29B3849,GLNNDR64H21D612P,ing ugolini andrea,,,,idm71453
2242,Z5E29D5E54,04526530482,S.M. ELETTRONICA DI MARCO SARTI,,,,idm71473
2243,Z5E2A0C5F7,06186970486,COMAR di CATIA CORSI,,,,idm71491
2244,Z5E2A32FA9,94066750483,ASSOCIAZIONE ANNULLIAMO LA DISTANZA,,,,idm71510
2245,Z5E2AA03D6,,,,,,idm71530
2246,Z5F20F0B66,04869320483,GALGANI PAOLO SER.TEC.,,,,idm71547
2247,Z5F252DF80,04467780658,EDILING S.R.L.,,,,idm71567
2248,Z5F25A1AA0,06235620488,LABORATORIO ARCHEOLOGIA,,,,idm71585
2249,Z5F25AB58A,03773990480,UISP,,,,idm71605
2250,z5f25dad67,03260210483,GHERI COSTRUZIONI SRL,,,,idm71625
2251,Z5F2625F75,01951340478,MFA Group,,,,idm71645
2252,Z5F2637BCB,02066400405,MAGGIOLI SPA,,,,idm71665
2253,Z5F26DD01E,03589160484,BERCHIELLI GINO S.R.L.,,,,idm71736
2254,Z5F27EDF20,,,,,,idm71756
2255,Z5F2818E6F,05085970480,REGOLA D'ARTE,,,,idm71773
2256,z5f283dda8,01695550812,Centro Automazione Uffici,,,,idm71793
2257,Z5F28790CA,00398510487,sirpa srl,,,,idm71812
2258,Z5F289E0FE,01948910482,OTTICA FONTANI - S.R.L.,,,,idm71832
2259,z5f2976511,12899760156,KONE SPA,,,,idm71852
2260,Z5F29DDD14,00942960527,CENTRO STUDI PLURIVERSUM SRL,,,,idm71872
2261,Z5F2A98891,06285470487,LAVANDERIA ISA,,,,idm71892
2262,z6012061c2,01683450512,TELESAN srl,,,,idm71912
2263,Z6020F8B21,,,,,,idm71930
2264,Z602722647,02213820208,PUBLIKA SRL,,,,idm71947
2265,Z6028764F0,06357951000,SPORT NETWORK SRL,,,,idm71967
2266,Z602926BB5,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm71987
2267,Z602A5D2C3,06901980968,STILE BANDIERA DI SIMONE DI BLASI,,,,idm72007
