n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
668,ZE2257E1F7,00421250481,GIUNTI PSYCHOMETRICS SRL,,,,idm21680
669,Z7725DD43A,01818301200,SOFTECH S.R.L.,,,,idm21697
670,7649105122,,,,,,idm21712
671,Z7625E2265,03061740373,VIDEORENT S.R.L.,,,,idm21726
672,Z4925E2303,03512600374,Working Soc. Coop,,,,idm21743
673,7687066F86,08526440154,EDISON ENERGIA SPA,,,,idm21760
674,Z7225CB68B,02118040373,SOCIETA' COOPERATIVA LA BARACCA,,,,idm21777
675,Z3525CB6C5,02118040373,SOCIETA' COOPERATIVA LA BARACCA,,,,idm21792
676,Z0725CB71E,02118040373,SOCIETA' COOPERATIVA LA BARACCA,,,,idm21807
677,ZF325C5107,12479491008,MR SERVICE SRL,,,,idm21822
678,ZEB25CB7C8,02118040373,SOCIETA' COOPERATIVA LA BARACCA,,,,idm21839
679,Z54259905B,01131710376,"DIPARTIMENTO DI INGEGNERIA CIVILE, CHIMICA E AMBIENTALE - UNIVERSITA' DEGLI STUDI DI BOLOGNA",,,,idm21854
680,766771703E,01565370382,SOENERGY SRL,,,,idm21869
681,Z12257C656,08535480019,SITI - Istituto Superiore sui Sistemi Territoriali per l'Innovazione,,,,idm21886
682,Z952586C0C,10209790152,WOLTERS KLUVER,,,,idm21902
683,Z2125EA27A,02678701208,ALL PROMOTION DI MASSIMO POLICANO,,,,idm21919
684,Z1E25A50AE,03200910366,MODULO SEI S.R.L.,,,,idm21936
685,Z5D25A5003,00313820375,TIPOGRAFIA NEGRI S.R.L.,,,,idm21953
686,Z1425EB09F,03559600360,FABBRICA DEL SALE S.R.L.,,,,idm21970
687,ZA425F077A,09771701001,TELEPASS S.P.A.,,,,idm21987
688,ZD325F3094,11889490154,VERBATEL SRL,,,,idm22004
689,Z962582E8C,04260000379,FORMART SOC. CONS. A.R.L.,,,,idm22021
690,ZE5258237C,91152160379,ASSOCIAZIONE CULTURALE OLTRE,,,,idm22038
691,Z2D248A3F0,02490230360,P.I. DAVIDE SOLA,,,,idm22055
692,ZF725F3852,11889490154,VERBATEL SRL,,,,idm22071
693,Z3B25F3A98,01448790418,EUROFERRAMENTA S.R.L.,,,,idm22088
694,Z3225AAE50,91392090378,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CA' FIUME,,,,idm22105
695,Z1C25A4D33,02693431203,COOPERATIVA SOCIALE ETA BETA ONLUS,,,,idm22122
696,7693793ED2,03624881201,RETE COSTRUTTORI BOLOGNA,,,,idm22139
697,ZA525F7B71,02770891204,LEPIDA,,,,idm22160
698,Z3E2550E4C,00509671202,GRAMIGNA SRL,,,,idm22177
699,Z5725CA380,04715400729,GRUPPO GIODICART S.R.L.,,,,idm22194
700,Z202523882,02410141200,Open Group Soc. Coop. Sociale Onlus,,,,idm22211
701,ZC425D3493,91291820370,ASSOCIAZIONE SOCIETA' DI SAN VINCENZO DE' PAOLI,,,,idm22226
702,Z2125D30D7,91329380371,ASSOCIAZIONE ARCHITETTI DI STRADA,,,,idm22243
703,ZCF25FC292,13981151007,"ES FIELD DELIVERY ITALIA SRL,",,,,idm22260
704,Z5A25FC269,02067170403,EUROCOM TELECOMUNICAZIONI SRL,,,,idm22275
705,Z8725E550F,02871171209,ASSISTENZA EMILCARRELLI SRL,,,,idm22291
706,Z5225FEF51,00960900371,F.LLI BIAGINI SRL,,,,idm22308
707,Z1025FF50F,01486330309,DPS INFORMATICA SNC DI PRESELLO GIANNI & C,,,,idm22325
708,ZC6259BBD4,03106781200,ASSOCIAZIONE CULTURALE CARACO',,,,idm22340
709,ZB125FE891,02376321200,FERRARI COMPUTER BOLOGNA S.R.L.,,,,idm22357
710,ZE225D4C59,91350050372,ASSOCIAZIONE VIRGOLA,,,,idm22374
711,Z4E25D4CA8,03890320017,QUADRIFOGLIO,,,,idm22391
712,ZDD25A4E3C,00470300377,COSEPURI SOC. COOP. P.A.,,,,idm22408
713,Z3925BF2C6,04757180726,INTEL MEDIA PUBBLICITA' SRL,,,,idm22425
714,Z4925AA3D8,03340710270,ADPARTNERS SRL,,,,idm22442
715,Z6125D985F,01786331205,EMMECI PUBBLICITA' SNC,,,,idm22457
716,Z912606F17,01596231009,SECOM SRL,,,,idm22474
717,ZCD25AD330,11001301008,PORZIO & PARTNERS S.R.L.,,,,idm22491
718,Z5825E408C,00827210378,PROVINCIA SAN DOMENICO IN ITALIA,,,,idm22508
719,Z4725D15D3,03166441208,ASTERISCO S.R.L.,,,,idm22525
720,7657748D8C,00385140371,FONDAZIONE GUALANDI A FAVORE DEI SORDI,,,,idm22542
721,Z122608AA1,03996010371,FERRAMENTA RUBBINI S.A.S. DI ZACCHI BRUNO & C.,,,,idm22559
722,Z97250452B,91034360379,POLISPORTIVA PONTELUNGO A.S.D,,,,idm22575
723,Z3E25E6A90,01021310717,DE NITTIS MICHELE & C. S.A.S.,,,,idm22592
724,Z2F260ABF0,03919440374,SER DATA SRL,,,,idm22609
725,ZBE25FB916,04649630268,G.A.M. GONZAGARREDI MONTESSORI SRL,,,,idm22624
726,Z17260BC05,04715400729,GRUPPO GIODICART S.R.L.,,,,idm22641
727,Z0925C51B0,03960230377,ITALCHIM S.R.L,,,,idm22656
728,ZD1260C012,13981151007,"ES FIELD DELIVERY ITALIA SRL,",,,,idm22673
729,770888337F,01543211203,Zini Elio Srl,,,,idm22688
730,Z732608F34,09521810961,VALSECCHI CANCELLERIA S.R.L.,,,,idm22706
731,7714999A92,01818301200,SOFTECH S.R.L.,,,,idm22721
732,76829277EC,,,,,,idm22736
733,77155365B9,00488410010,TELECOM ITALIA S.P.A,,,,idm22750
734,7715640B8A,00488410010,TELECOM ITALIA S.P.A,,,,idm22767
735,70593919BC,02133751202,ABSOLUT DI M.LIOCE & C. SNC,,,,idm22784
736,Z6226175EF,02259990402,EGAF EDIZIONI SRL,,,,idm22799
737,ZF026055B6,03512600374,Working Soc. Coop,,,,idm22815
738,Z0A244F80A,03388301206,DITTA RESTAURI BRANDOLI MATTEO,,,,idm22830
739,Z7C261B6CA,01144970884,I.F.A. S.R.L,,,,idm22846
740,Z1A261B7D4,03403111200,BRUNETTI 2014 FORNITURE ALBERGHIERE S.R.L.,,,,idm22861
741,769642392C,01743211003,SONET SRL,,,,idm22876
742,ZE625C76B4,00893300152,IGPDECAUX S.P.A.,,,,idm22909
743,z4425d81d9,03079781203,BOLOGNA SERVIZI CIMITERIALI SRL,,,,idm22926
744,7669772015,02930110966,PROJECT AUTOMATION-,,,,idm22943
745,Z412620AE5,03340710270,ADPARTNERS SRL,,,,idm22960
746,ZB62620A13,00740430335,TEAM MEMORES COMPUTERS S.P.A.,,,,idm22975
747,Z9725D9838,02144021207,S.P.E.L.L SRL,,,,idm22990
748,Z0D262B04E,01220090771,INGLOBA360 S.R.L.,,,,idm23007
749,7718421281,,,,,,idm23022
750,77184602B0,,,,,,idm23034
751,Z9C262CB15,03702750377,IMMAGINI E SUONI SRL,,,,idm23046
752,Z96262E7DC,04152680379,EX AEQUO - BOTTEGA DEL MONDO COOPERATIVA SOCIALE,,,,idm23061
753,Z0C2632A98,01121130197,C2 S.R.L.,,,,idm23078
754,Z9826338CC,07196850585,ANCITEL SPA,,,,idm23093
755,Z3525FBC5C,02032781201,MIELE SRL,,,,idm23110
756,Z90260479A,02443840240,C.T.S. S.R.L.,,,,idm23127
757,Z512589587,02546260395,DIATESI DI BARUZZI VALTER,,,,idm23144
758,Z422604B17,02210451205,FONDAZIONE VILLA GHIGI,,,,idm23161
759,ZDD2622B23,02701300358,FERRETTI ANDREA,,,,idm23178
760,ZB125D6561,03078531203,CSAPSA DUE Soc. Coop.,,,,idm23195
761,Z4B25FAFA9,05173030015,PROMAL S.R.L.,,,,idm23212
762,Z8B25FB03E,09143390152,BRESCIANI S.R.L.,,,,idm23229
763,Z5B25F4433,01168370367,FRANCO COSIMO PANINI S.P.A.,,,,idm23246
764,Z7025F44F5,01168370367,FRANCO COSIMO PANINI S.P.A.,,,,idm23263
765,ZD925EBA94,03820060378,LITOGRAFIA ZUCCHINI SRL,,,,idm23280
766,Z3125E2A45,01824391203,M.G. RESTAURO,,,,idm23297
767,Z7125D8CFF,02078961204,D-SIGN S.R.L.,,,,idm23314
768,Z642630C63,00512231200,COOP. AUTOTRASPORTI NUOVA CAMP VELOCI S.C.A.R.L.,,,,idm23331
769,Z2F261372A,03177151200,MEC & PARTNERS S.R.L.,,,,idm23348
770,ZB1262F214,02007430370,FORNARI LUCIANO & C. SAS,,,,idm23365
771,ZD825D9817,01497070381,ARUBA BUSINNES S.R.L.,,,,idm23382
772,Z3025F1455,03532561200,DITTA N M P SRL,,,,idm23399
773,7683806D4A,04286980372,PREMIO SRL,,,,idm23416
774,Z5D262B438,00740430335,TEAM MEMORES COMPUTERS S.P.A.,,,,idm23581
775,ZB1259842A,01343470397,ARTE & RESTAURO S.R.L.,,,,idm23598
776,772393157F,02584701201,CIRES BOLOGNA FERRARA,04-CAPOGRUPPO,,0,idm23613
776,772393157F,,ARCA LAND SOC. COOP.-RE,03-ASSOCIATA,,0,idm23613
776,772393157F,,ZENNARO GIUSEPPE LEGNAMI S.A.S. DI ZENNARO MAURO E C.-RO,03-ASSOCIATA,,0,idm23613
776,772393157F,,A.I.E.M.-RO,03-ASSOCIATA,,0,idm23613
777,Z6B26454C5,04472901000,CONVERGE SPA,,,,idm23671
778,ZC2260502D,02410141200,Open Group Soc. Coop. Sociale Onlus,,,,idm23686
779,Z652606EFF,91350050372,ASSOCIAZIONE VIRGOLA,,,,idm23703
780,Z7025FD41B,04705810150,A. MANZONI & C. S.P.A.,,,,idm23720
781,ZF42616E39,04705810150,A. MANZONI & C. S.P.A.,,,,idm23737
782,Z9D25AD2FF,14149051006,NOVIGOS TECNO S.R.L.,,,,idm23754
783,ZA725C93CE,03363351200,KILOWAT SOC. COOP,,,,idm23771
784,Z3225D83DC,02607931207,BOLOGNA SERVIZI CIMITERIALI SRL,,,,idm23788
785,7730840AFA,08066161004,I.G. GROUP,,,,idm23805
786,ZC025F3C20,01731931208,M.Z. S.N.C.,,,,idm23835
787,ZF425FFE8C,00289550048,MERULA MARCO,,,,idm23852
788,ZCA26300A9,01121130197,C2 S.R.L.,,,,idm23869
789,ZC92653524,01121130197,C2 S.R.L.,,,,idm23886
790,Z342644BD4,01250880398,SI COMPUTER,,,,idm23903
791,ZF02529ABB,02652750361,MALAZETA SRL,,,,idm23920
792,Z6526307C1,03919440374,SER DATA SRL,,,,idm23935
793,7690501231,00488410010,TELECOM ITALIA S.P.A,,,,idm23952
794,Z15265794D,04148130372,ADCOM SR.L,,,,idm23991
795,Z5425E26F5,04290860370,ARPAE,,,,idm24006
796,Z5026530F6,00547381202,FERRAMENTA OZZANESE SNC,,,,idm24023
797,Z5C25E5732,,,,,,idm24040
798,ZF325904D8,01756131205,SOCIETA' PIACENTINI INGEGNERI S.R.L. NELLA PERSONA DELL' ING. LUCA PIACENTINI,,,,idm24054
799,76533120DC,,,,,,idm24070
800,ZAB2570152,,,,,,idm24084
801,Z0E2550257,03449870371,TECNOPOSE SRL,,,,idm24096
802,ZDE262BF75,02985161203,"ASSOCIAZIONE CENTRO SOCIALE RICREATIVO CULTURALE ""A. MONTANARI""",,,,idm24112
803,Z92265FA19,01984891208,ASSOCIAZIONE SQUEEZEZOOM BOTTEGA,,,,idm24127
804,Z052624A24,01816620668,F.LLI MARCHETTI S.R.L.,,,,idm24142
805,Z7F264E94F,91298700377,ASSOCIAZIONE QUANTO BASTA,,,,idm24157
806,Z032562C61,00814510285,GIROTTO TENDE DI GIROTTO PIO,,,,idm24172
807,7658110849,01448300689,ECOH MEDIA S.R.L.,,,,idm24187
808,ZEC2663C84,02491851206,LUCA P. ELETTRONICA,,,,idm24205
809,Z07261F94D,02243430374,NOMISMA S.P.A,,,,idm24220
810,Z3F26643D0,00537131203,TIPOGRAFIA AG DI BALDAZZI GIAN LUCA & C. S.N.C.,,,,idm24237
811,Z762664CC1,00947931002,DAB SISTEMI INTEGRATI,,,,idm24252
812,7740291233,01783311200,LA IMPIANTI ELETTRICI,,,,idm24267
813,Z83259A2E8,02786290359,CUCINANDO SRLS,,,,idm24361
814,7691482BBA,,,,,,idm24376
815,ZFA2518408,02207771201,ENVIREM S.R.L.,,,,idm24390
816,Z51259FF52,02090951209,ING. CLAUDIO CONTINI,,,,idm24405
817,ZDB258B7C8,00631861200,ALDROVANDI SRL,,,,idm24420
818,Z2E2616DCD,00521021204,B.M. SRL,,,,idm24435
819,Z3925A765A,03148361201,S.I.E.BO SRL,,,,idm24450
820,Z3725C7D76,03253561207,KATIK SRL,,,,idm24467
821,Z1125C752E,03524221201,ACROBATICA BOLOGNA SRL,,,,idm24482
822,ZA125F2801,00488410010,TELECOM ITALIA S.P.A,,,,idm24497
823,Z27262DE88,00829840156,EDITORE GIUFFRE' FRANCIS LEFEBVRE S.P.A,,,,idm24512
824,Z8B262DF03,01107460337,LA TRIBUNA SRL,,,,idm24529
825,Z9B262E062,06188330150,MAGGIOLI S.P.A.,,,,idm24546
826,Z3E262E0CF,10209790152,WOLTERS KLUVER,,,,idm24563
827,Z8C262E13E,05247730822,GIURICONSULT,,,,idm24580
828,ZB7266A9C5,00488410010,TELECOM ITALIA S.P.A,,,,idm24597
829,ZBE25E36C8,00777910159,IL SOLE 24 ORE SPA,,,,idm24612
830,ZDB2665654,13981151007,"ES FIELD DELIVERY ITALIA SRL,",,,,idm24627
831,768307413D,03008670360,INJENIA SRL,,,,idm24642
832,7739449B59,03561080718,CONENNO COSTRUZIONI,,,,idm24657
833,Z2425BFAD7,03105041200,ARCH. VALENTINA BARONCINI,,,,idm24728
834,ZDB2526BE4,03431231202,ELLEDI COSTRUZIONI,,,,idm24743
835,774618306F,01973900838,ENGINEERING TRIBUTI SPA,03-ASSOCIATA,,0,idm24758
835,774618306F,03230150967,PricewaterhouseCoopers Advisory S.p.A.,03-ASSOCIATA,,0,idm24758
835,774618306F,05551171001,SQS Software Quality Systems Italia S.p.A. (già SQS Italia S.p.A.),03-ASSOCIATA,,0,idm24758
835,774618306F,05724831002,ENGINEERING INGEGNERIA INFORMATICA S.P.A.,04-CAPOGRUPPO,,0,idm24758
835,774618306F,07962091000,ENGIWAB SECURITY S.R.L.,03-ASSOCIATA,,0,idm24758
835,774618306F,07988320011,NTT DATA Italia S.p.A,03-ASSOCIATA,,0,idm24758
836,7740921A15,03533141200,FENIX CONSORZIO STABILE SOCIETA' CONSORTILE A R.L.,04-CAPOGRUPPO,,0,idm24795
836,7740921A15,,COGER-PZ,03-ASSOCIATA,,0,idm24795
836,7740921A15,,CASTROGIOVANNI SRL-TP,03-ASSOCIATA,,0,idm24795
837,ZD625E3081,,MARTINSPEED LTD,,GB236785921,,idm24979
838,ZE42672C89,02484310277,BERTA GRANDI IMPIANTI,,,,idm24996
839,Z0E2611AA9,00134044978,E-FLUX,,,,idm25011
840,ZC32658BC4,03298260963,LIGHT STUDIO SAS,,,,idm25026
841,ZB62663DA6,03298260963,LIGHT STUDIO SAS,,,,idm25041
842,ZD42658D68,04963730652,ATRAMENTUM S.A.S.,,,,idm25056
843,7665426DA2,02938930589,CELDES S.R.L.,,,,idm25071
844,Z922658C49,02506791207,LABORATORIO DEGLI ANGELI SRL,,,,idm25088
845,ZDF26639FE,92016120377,A.N.P.A.S. EMILIA-ROMAGNA,,,,idm25103
846,Z772645029,00599871209,PANCALDI & C. S.A.S. ARREDAMENTI,,,,idm25118
847,Z96264597F,00560101206,TIPOGRAFIA ALTEDO SRL,,,,idm25133
848,ZB72645D7D,02133751202,ABSOLUT DI M.LIOCE & C. SNC,,,,idm25148
849,Z972699807,02176491203,INTRAS CONGRESSI SRL,,,,idm25163
850,Z74264CAE4,04160880243,STEMA S.R.L.,,,,idm25178
851,ZDC25E3DE3,00868800152,MANUTENZIONE CARRELLO ELEVATORE MAMBO,,,,idm25193
852,ZD5266ABF9,09429200158,GIANCARLO POLITI EDITORE SRL,,,,idm25208
853,Z842653FF5,03075411201,FELSINEA PUBBLICITÀ S.R.L.,,,,idm25223
854,7729344871,04235000371,C.S.A. CONSULENZE E SERVIZI AMBIENTALI S.R.L.,,,,idm25240
855,Z912633CCB,00072220932,ELECTROLUX PROFESSIONAL SPA,,,,idm25257
856,YB526437B1,02716311200,ARNALDO PAGNONI,,,,idm25274
857,ZE42671115,00777910159,IL SOLE 24 ORE SPA,,,,idm25289
858,ZAA26397DA,04323720377,L'ORTENSIA SAS DI TEGLIA DAVIDE & C,,,,idm25304
859,7696929ABC,01544860800,F.M.B. TUBES,,,,idm25321
860,Z2426787EF,04164640379,CEFAL SOC. COOP.,,,,idm25363
861,ZDA2666BA1,01121130197,C2 S.R.L.,,,,idm25378
862,Z79267C806,02262160464,COGEIN INFORMATICA DI ONORI ORIO,,,,idm25393
863,ZD2267996B,00395430481,CASA EDITRICE LEO S. OLSCHKI S.R.L.,,,,idm25410
864,774964053C,01973900838,ENGINEERING TRIBUTI SPA,03-ASSOCIATA,,0,idm25425
864,774964053C,03230150967,PricewaterhouseCoopers Advisory S.p.A.,03-ASSOCIATA,,0,idm25425
864,774964053C,05551171001,SQS Software Quality Systems Italia S.p.A. (già SQS Italia S.p.A.),03-ASSOCIATA,,0,idm25425
864,774964053C,05724831002,ENGINEERING INGEGNERIA INFORMATICA S.P.A.,04-CAPOGRUPPO,,0,idm25425
864,774964053C,07962091000,ENGIWAB SECURITY S.R.L.,03-ASSOCIATA,,0,idm25425
864,774964053C,07988320011,NTT DATA Italia S.p.A,03-ASSOCIATA,,0,idm25425
865,ZA9265ADF0,10209790152,WOLTERS KLUVER,,,,idm25462
866,Z3625EAE05,08252061000,COM.E COMUNICAZIONE & EDITORIA SRL,,,,idm25479
867,ZC524B1D1C,04332660374,RES.CO,,,,idm25496
868,Z56248FF63,,,,,,idm25513
869,Z6E263A031,00326930377,SPEED SPA,,,,idm25527
870,Z322639FB5,04705810150,A. MANZONI & C. S.P.A.,,,,idm25544
871,ZB026322D5,12086540155,RCS MEDIAGROUP SPA,,,,idm25561
872,Z7E2632315,04705810150,A. MANZONI & C. S.P.A.,,,,idm25578
873,ZE12680B46,03615460486,BASSILICHI SPA,,,,idm25595
874,Z782632272,00777910159,IL SOLE 24 ORE SPA,,,,idm25610
875,ZD7264F92F,04705810150,A. MANZONI & C. S.P.A.,,,,idm25627
876,Z82264F9CE,09701661002,VISIBILIA S.R.L.,,,,idm25644
877,Z7725DB2E4,01897431209,ASSOCIAZIONE A.N.U.S.C.A.,,,,idm25661
878,ZE02666662,04757180726,INTEL MEDIA PUBBLICITA' SRL,,,,idm25676
879,Z75265F634,00777910159,IL SOLE 24 ORE SPA,,,,idm25693
880,ZC6265F57C,04705810150,A. MANZONI & C. S.P.A.,,,,idm25710
881,Z7C265F71C,12086540155,RCS MEDIAGROUP SPA,,,,idm25727
882,ZEA261E711,03449870371,TECNOPOSE SRL,,,,idm25744
883,ZCF264C506,07429770725,KIASSO SRLS DI BARI,,,,idm25759
884,ZBC266DD1F,97103880585,POSTE ITALIANE SPA,,,,idm25776
885,Z4C25D85F7,01593590605,ITA S.R.L.,,,,idm25793
886,Z08267759A,01170160889,GIANNONE COMPUTERS SAS,,,,idm25808
887,ZE025645A1,00453310351,I.F.O.A. - ISTITUTO FORMAZIONE OPERATORI AZIENDALI,,,,idm25823
888,Z122461688,FRTFBA78D25A944A,GEOLOGO DOTT.  FABIO FORTUNATO DI BOLOGNA,,,,idm25838
889,Z0F2437DF2,,,,,,idm25855
890,Z3E2642A3F,07764040965,LA PATRIA SRL,,,,idm25867
891,771154476B,01573930359,APOGEO S.R.L.,,,,idm25882
892,ZE226665F1,06275990965,CODICI COOPERATIVA SOCIALE ONLUS,,,,idm25897
893,ZF426666DF,04149450373,ABC DUE FOTO OTTICA S.N.C.,,,,idm25912
894,Z0D266675C,01238660524,SOCIETA' COOPERATIVA KINÈ,,,,idm25927
895,ZB12666676,06188330150,MAGGIOLI S.P.A.,,,,idm25942
896,7709252401,04160880243,STEMA S.R.L.,,,,idm25957
897,ZD720F191D,03585880374,ALFACOD SRL,,,,idm25972
898,Z6F26238A1,01767140153,IRS ISTITUTO RICERCA SOCIALE,,,,idm25987
899,Z5A26238DA,00311580377,IL MULINO,,,,idm26004
900,Z072623908,80089730016,GRUPPO ABELE,,,,idm26021
901,Z49262392C,01063120222,EDIZIONI ERICKSON,,,,idm26038
902,Z7F2628D57,04949880159,EDIZIONI FRANCO ANGELI,,,,idm26055
903,ZA2266335B,92039560377,ASSOCIAZIONE DI VOLONTARIATO CA' BURA,,,,idm26072
904,Z1C2663384,92042850377,ASSOCIAZIONE DI VOLONTARIATO IL CERCHIO VERDE,,,,idm26089
905,Z8E26633D9,91233780377,ASSOCIAZIONE OASI DEI SAPERI,,,,idm26106
906,7748890A4F,01973900838,ENGINEERING TRIBUTI SPA,04-CAPOGRUPPO,,0,idm26123
906,7748890A4F,10104431001,CREDIT-ON SRL,03-ASSOCIATA,,0,idm26123
906,7748890A4F,97103880585,POSTE ITALIANE SPA,03-ASSOCIATA,,0,idm26123
907,Z712623830,03348911201,BOLOGNA WELCOME SRL,,,,idm26149
908,ZBA25C00F4,03446431201,I FIORI DI LUNA DI SAVI GRAZIELLA,,,,idm26166
909,Z93265FC54,00446910374,FERRAMENTA TEDESCHI LUIGI S.A.S.,,,,idm26181
910,ZB2266E922,02826581205,TAPPEZZERIA ROSSI REMO DI BALANZONI ANNA MARIA,,,,idm26196
911,Z38266E996,02826581205,TAPPEZZERIA ROSSI REMO DI BALANZONI ANNA MARIA,,,,idm26213
912,Z492671759,00410120406,FORMULA SERVIZI SOCIETA COOPERATIVA,,,,idm26228
913,Z452685CC4,03190341200,SCATOLIFICIO CARTOTECNICA CORONA DI NICOLA BETTI,,,,idm26243
914,ZE3265D12E,03162851202,POST SCRIPTUM S.A.S.,,,,idm26258
915,Z37265D1E2,00960900371,F.LLI BIAGINI SRL,,,,idm26275
916,Z50267455B,02778750246,SOLUZIONE UFFICIO SRL,,,,idm26290
917,ZB9267443E,00261560106,TIRRENIA SRL,,,,idm26305
918,Z5526744BE,00261560106,TIRRENIA SRL,,,,idm26322
919,ZD426649A8,91267470374,ASSOCIAZIONE GERARD DE NERVAL,,,,idm26339
920,ZB0266963C,02582321200,PUBLIERRE S.R.L,,,,idm26356
921,Z05260786B,04286060480,S.T.F. SRL,,,,idm26373
922,ZDA2673791,01247640293,B.D. IMPIANTI S.R.L.,,,,idm26388
923,Z262675678,03902220486,WILLIS ITALIA S.P.A.,,,,idm26405
924,Z542683997,01615151204,TIPOGRAFIA FANTI SRL,,,,idm26422
925,ZEC2682E98,00289550048,MERULA MARCO,,,,idm26439
926,ZF925D1BA4,02716311200,ARNALDO PAGNONI,,,,idm26456
927,ZBF234C566,02112611203,I BURATTINI DI RICCARDO DI PAZZAGLIA RICCARDO & C. SAS,,,,idm26473
928,ZF426762DA,12479491008,MR SERVICE SRL,,,,idm26490
929,Z1B26873C3,91183580371,ASSOCIAZIONE VICOLO STRETTO,,,,idm26505
930,Z31266A507,00537131203,TIPOGRAFIA AG DI BALDAZZI GIAN LUCA & C. S.N.C.,,,,idm26520
931,Z68261FDE0,00681041208,CENTRO LAVANDERIA SRL,,,,idm26537
932,ZC2266BD67,11274970158,AON SPA,,,,idm26552
933,Z6B2685F2A,01657900385,L'ACCORDATORE FRIGNANI ALBERTO,,,,idm26569
934,ZE5267435B,00851420968,FRIGERIO VIAGGI S.R.L.,,,,idm26586
935,Z362674340,00851420968,FRIGERIO VIAGGI S.R.L.,,,,idm26603
936,0000000000,02313241206,2 EMME SRL,,,,idm26620
937,Z3826862F3,05475500822,PUBBLICARRELLO.COM S.R.L.,,,,idm26636
938,Z9D25FEDF6,00470300377,COSEPURI SOC. COOP. P.A.,,,,idm26653
939,7696392F95,01973900838,ENGINEERING TRIBUTI SPA,04-CAPOGRUPPO,,0,idm26668
939,7696392F95,02391510266,ABACO SPA,03-ASSOCIATA,,0,idm26668
939,7696392F95,97103880585,POSTE ITALIANE SPA,03-ASSOCIATA,,0,idm26668
940,Z3F25E35E3,12086540155,RCS MEDIAGROUP SPA,,,,idm26694
941,ZC725FED84,02606891204,CONSORZIO ALDEBARAN,,,,idm26710
942,Z8E25E4B2E,04705810150,A. MANZONI & C. S.P.A.,,,,idm26725
943,Z1D262D4F9,09864610150,CLASS PUBBLICITA' SPA,,,,idm26741
944,Z30262D62C,00326930377,SPEED SPA,,,,idm26757
945,Z24224305A,04195000379,TRADING POST EXPRESS SERVICE SRL,,,,idm26773
946,Z0B2668B19,03182161202,TPER S.P.A.,,,,idm26788
947,Z5D267EB9E,01261280620,A SOFTWARE FACTORY SRL,,,,idm26805
948,Z6F25B3564,04566840874,DINA PROFESSIONAL S.R.L.,,,,idm26820
949,Z57269FA79,00917650962,ELTRAFF SRL,,,,idm26835
950,Z8A26A0642,04323720377,L'ORTENSIA SAS DI TEGLIA DAVIDE & C,,,,idm26851
951,Z89261D5BF,02338841204,BOLOGNA LIVE DI VALERIO VECCHIETTI &C. SAS,,,,idm26866
952,Z6726A145B,03631140278,OPEN SOFTWARE MEDIA SRL,,,,idm26881
953,7758640844,00329140362,DEMARIA S.R.L.,,,,idm26898
954,Z582669BEE,03986581001,RENTOKIL INITIAL ITALIA S.P.A.,,,,idm26913
955,Z09267247E,04234970152,SILVANA EDITORIALE S.P.A.,,,,idm26928
956,Z5326724D4,02536290378,MINEVRA SOLUZIONI EDITORIALI S.R.L.,,,,idm26945
957,ZC1267231A,12809640159,BABALIBRI S.R.L.,,,,idm26962
958,Z25269C5C7,02609981200,CSB2 DI GILARDI VALENTINA,,,,idm26979
959,ZCA2691991,08996090018,ARTINBOX S.R.L.,,,,idm26994
960,Z5E2697AF0,08996090018,ARTINBOX S.R.L.,,,,idm27011
961,Z6D26733AE,03676681202,ALPACA' S.A.S. DI GIOVANNINI,,,,idm27028
962,ZC72699060,11274970158,AON SPA,,,,idm27045
963,ZF826A387F,11274970158,AON SPA,,,,idm27062
964,Z9725F78A6,06645730729,MERCOLEDISANTO RESCUE & ADVENTURE SRL,,,,idm27079
965,Z1D26ACC59,11274970158,AON SPA,,,,idm27094
966,ZB726AF5DB,01053150379,HOTEL ROMA S.R.L.,,,,idm27111
967,ZF026A675D,92022860370,FONDAZIONE AUGUSTA PINI,,,,idm27126
968,Z3C26AEE32,02307641205,ASSOCIAZIONE MONTESSORI BOLOGNA,,,,idm27141
969,ZED264DFBD,92029880371,UNIVERSITA' VERDE DI BOLOGNA,,,,idm27156
970,7765841EB6,01114601006,POSTE ITALIANE SPA,,,,idm27173
971,Z1F2635CD1,01469790990,DELFINO & PARTNERS S.P.A.,,,,idm27189
972,ZCC2673AA8,01638110203,INTERAZIONE S.R.L.,,,,idm27206
973,Z3626B5E50,02817851203,3CIME TECHNOLOGY S.R.L.,,,,idm27223
974,Z9D26B6A63,02048930206,KORA SISTEMI INFORMATICI S.R.L.,,,,idm27238
975,ZB726B6B83,03919440374,SER DATA SRL,,,,idm27253
976,ZB726B6A88,01809291204,AFM SPA,,,,idm27268
977,Z44258E84E,91270650376,A.S. D. ARCIERI DEL RENO,,,,idm27283
978,Z78258E898,01232710374,STUDIO ALFA SPA,,,,idm27298
979,Z6A258E9B9,92013410375,"CENTRO SOCIALE E ORTI ""VILLA BERNAROLI""",,,,idm27315
980,ZB4258E819,92049430371,A.S.D.R. DUE TORRI,,,,idm27332
981,Z5E258E96E,92017380376,"CENTRO SOCIALE RICREATIVO CULTURALE ""IL PARCO""",,,,idm27349
982,ZE0258E92C,91344410377,COMITATO PARCO LUNGORENO,,,,idm27366
983,Z8F2698148,02032531200,ARTURO PIANA,,,,idm27383
